priority,theme,score,file_name,extension,size_bytes,modified_at,sha256,source_path,identity_terms,research_terms,claim_control
P0,gary_profile_and_public_metadata,132,HNC_VERIFICATION_AUDIT_v3_2026-04-29.md,.md,14137,2026-07-03T20:51:11.205531+01:00,7794b6f9be565335f75577d5f5f53e91e7cc8ed9b056668112623b353f36a1de,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\audits\HNC_VERIFICATION_AUDIT_v3_2026-04-29.md,aureon;aureon institute;gary;gary anthony leckey;gary leckey;leckey;r&a consulting,audit;empirical;framework;harmonic;hnc;research;verification,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,132,MASTER_INDEX.md,.md,2714,2026-07-04T23:31:34.977306+01:00,b0d526941d2d5125a49faf80e11675a0dad5837ced58e02af0086a8bc429f641,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\publication_and_outreach\substack_posts\MASTER_INDEX.md,aureon;gary;gary leckey;leckey,academia;architecture;coherence;druid;epas;framework;harmonic;hnc;lumina;paper;publication;research;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,131,THE_SYNTHESIS.md,.md,10827,2026-07-03T20:51:11.231138+01:00,46e2c37c7969bed3fa94e216fcaba128620164515cc791578f742b5ec5b75f44,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\THE_SYNTHESIS.md,aureon;aureon institute;gary;gary leckey;leckey;r&a consulting,coherence;framework;harmonic;hnc;paper;thesis;white paper;whitepaper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,130,EPAS_ZPE_RESEARCH_PAPER.md,.md,26956,2026-07-03T20:51:10.068079+01:00,6ae512db4aa84134583129626f74b73a82a97b8c068d40e81efa3eba6a81f9fc,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\EPAS_ZPE_RESEARCH_PAPER.md,aureon;aureon institute;gary;gary leckey;leckey;r&a consulting,druid;epas;framework;harmonic;hnc;paper;research;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,129,HNC_2026_Prediction_Of_2026_WOW_Signal_B.docx,.docx,14942,2026-04-08T20:43:14.722509+01:00,86774a817cb6bc5a3c769e4cf6f8817d1e2d24a2b65fe930b303ffe4cd7182ab,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\hnc_core_theory\AureonResearch\02_Cosmic_Intelligence\whitepapers\HNC_2026_Prediction_Of_2026_WOW_Signal_B.docx,aureon;aureon institute;gary;leckey;r&a consulting,academia;coherence;epas;framework;harmonic;hnc;lumina;paper;research;whitepaper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,129,HNC_VERIFICATION_AUDIT_2026-04-07.md,.md,37808,2026-04-08T20:44:34.826050+01:00,4418b5d34e9e431b8837cf3ceb4e815f3ef4426dd7f1d2749e46d784c26aa8a1,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\validation_and_evidence\AureonResearch\05_Validation_Verification\HNC_VERIFICATION_AUDIT_2026-04-07.md,aureon;aureon institute;gary;gary anthony leckey;leckey;r&a consulting,architecture;audit;coherence;framework;harmonic;hnc;research;validation;verification,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,128,LSSP_Preregistration_Leckey.pdf,.pdf,124616,2026-07-04T22:54:40.951225+01:00,6b6b09287e951f540e558539d2776eb3161adf9b35d766f2837eb746f8eaae71,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\hnc_core_theory\Downloads\LSSP_Preregistration_Leckey.pdf,aureon;aureon institute;gary;gary anthony leckey;leckey;r&a consulting,audit;coherence;empirical;framework;harmonic;hnc;publication;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,127,LSSP_preregistration_v1.0.md,.md,28541,2026-05-08T10:17:53.147212+01:00,f202079d3932d61e8de37726c582419f2059f47b5f7280f334e0407ac5ddbdcd,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\hnc_core_theory\project-rainbow\LSSP_preregistration_v1.0.md,aureon;aureon institute;gary;gary anthony leckey;leckey;r&a consulting,architecture;coherence;framework;hnc;publication;research;thesis;verification,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,126,AIRR_AI_OPEN_ACCESS_2026_V2.md,.md,7447,2026-07-05T08:29:15.753653+01:00,801889b2fc67590a953b449db9dfe6ceade5e0fe467e6081db0091761cf837bc,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\grant_ops_and_applications\aureon_grants_20260704\repo_grant_corpus_20260705\AIRR_AI_OPEN_ACCESS_2026_V2.md,aureon;aureon institute;gary;gary anthony leckey;leckey;r&a consulting,coherence;evidence os;harmonic;hnc;research;thesis;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,126,AUREON_GRANT_INTELLIGENCE_BRIEFING.md,.md,18142,2026-07-04T08:18:35.228105+01:00,e42edbcbfbadca579aced291c7bf530bfc8ff3c26759ea82fe3e754216808db5,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\grant_ops_and_applications\Documents\kimi\workspace\AUREON_GRANT_INTELLIGENCE_BRIEFING.md,aureon;aureon institute;gary;gary anthony leckey;gaxlec;leckey;r&a consulting,academia;coherence;harmonic;hnc;profile;research;researchgate,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,125,hnc_evolutionary.md,.md,18984,2026-07-04T23:15:11.570789+01:00,25f1886594094cc545f9cb824629f44671fdc0b9439d33f44dcf00eeb5171eec,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\hnc_core_theory\Downloads\extracted\hnc_evolutionary.md,aureon;aureon institute;gary;gary leckey;leckey;r&a consulting,architecture;coherence;framework;harmonic;hnc;paper;preprint;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,125,SCEMDA_HNC_LSC_Academic_White_Paper.pdf,.pdf,1967862,2026-07-04T22:53:08.145610+01:00,cddb2866271409354cdfcb8872326429d04eb829a507fff395b89623586a059c,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\hnc_core_theory\Downloads\SCEMDA_HNC_LSC_Academic_White_Paper.pdf,aureon;aureon institute;gary;gary leckey;leckey;ra consulting,harmonic;hnc;lidar;paper;research;thesis;white paper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,124,AUREON_MASTER_SUPPORTING_EVIDENCE_20260709.pdf,.pdf,8613,2026-07-09T07:45:39.031840+01:00,7002d658cccc931a660cd70040b9e892f73827ccaaee0e15aa571457d05c799f,C:\Users\user\aureon-trading\data\research\grants\applications\funder_ready\AUREON_MASTER_SUPPORTING_EVIDENCE_20260709.pdf,aureon;aureon institute;gary;gary anthony leckey;gaxlec;leckey;r&a consulting,coherence;evidence os;profile;research;technical report;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,123,AIRR_COMPUTE_APPLICATION.md,.md,7025,2026-07-04T08:23:49.847028+01:00,f99c68e9fef18cc38675d63d5ce63d7975b34a008174704531019b99840597b5,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\grant_ops_and_applications\Documents\kimi\workspace\AIRR_COMPUTE_APPLICATION.md,aureon;aureon institute;gary;gary anthony leckey;gaxlec;leckey;r&a consulting,audit;framework;harmonic;hnc;research;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,123,HNC_VERIFICATION_AUDIT_v2_2026-04-07.md.pdf,.pdf,166918,2026-04-08T20:44:34.947799+01:00,f0d945532bfe84fc411540a17e86390c2278eebf3ef53099755ddc781e6ee134,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\validation_and_evidence\AureonResearch\05_Validation_Verification\HNC_VERIFICATION_AUDIT_v2_2026-04-07.md.pdf,aureon;aureon institute;gary;gary anthony leckey;leckey;r&a consulting,audit;framework;harmonic;hnc;research;validation;verification,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,122,A_Dynamic_Systems_Model_of_Coherence_Growth.pdf,.pdf,118042,2026-04-08T20:42:59.941881+01:00,daaf247622e2a80fb30a02691d69bbf75bb59f95fef2095f1e6ea0c9f620e7fb,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\hnc_core_theory\AureonResearch\01_Theory\whitepapers\A_Dynamic_Systems_Model_of_Coherence_Growth.pdf,aureon;gary;gary leckey;leckey;r&a consulting,architecture;coherence;empirical;hnc;paper;research;thesis;whitepaper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,122,AIRR_SUPPORTING_EVIDENCE_SUMMARY_20260709.md,.md,3533,2026-07-09T07:35:14.221237+01:00,936f5a2f16b0c5881ac944df94a78bbe407cbf6cfcd608de05a4ca377b87c392,C:\Users\user\aureon-trading\data\research\grants\applications\funder_ready\AIRR_SUPPORTING_EVIDENCE_SUMMARY_20260709.md,aureon;aureon institute;gary;gary anthony leckey;leckey;r&a consulting,audit;coherence;epas;evidence os;hnc;metadata;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,122,HNC_VERIFICATION_AUDIT_2026-04-07.md,.md,37391,2026-07-03T20:51:11.201023+01:00,92e6044347d7c29567560b53a6684745c589427cf06c1af6076eadf8dcdb502a,C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\research\audits\HNC_VERIFICATION_AUDIT_2026-04-07.md,aureon;aureon institute;gary;gary anthony leckey;leckey;r&a consulting,architecture;audit;coherence;framework;harmonic;hnc;research;verification,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,122,Project_Alfie_SysTechDev2026_v5.docx,.docx,260842,2026-04-09T03:43:50.782246+01:00,50bc4c1f66f1fee1530ae67df8f8c602c3dddc06e30e1da3673878950786bc79,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\epas_druid_lidar_space\AureonResearch\Project_Alfie_SysTechDev2026_v5.docx,aureon;gary;gary leckey;gaxlec;leckey,alfie;architecture;druid;epas;framework;harmonic;lidar;paper;research;systechdev,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,122,Project_Alfie_SysTechDev2026_v5_conf.docx,.docx,266034,2026-04-09T07:54:52.921849+01:00,0032131a47334a88913d37e5849c2c1bf68b0251339056ab1953bfc0558f1a39,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\epas_druid_lidar_space\AureonResearch\Project_Alfie_SysTechDev2026_v5_conf.docx,aureon;gary;gary leckey;gaxlec;leckey,alfie;architecture;druid;epas;framework;harmonic;lidar;paper;research;systechdev,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,121,AUREON_MASTER_SUPPORTING_EVIDENCE_20260709.md,.md,5916,2026-07-09T07:35:41.352082+01:00,aaa82e8640d69e6619c03408f448217233ae9f36b9efcc648b7db904ad65d571,C:\Users\user\aureon-trading\data\research\grants\applications\funder_ready\AUREON_MASTER_SUPPORTING_EVIDENCE_20260709.md,aureon;aureon institute;gary;gary anthony leckey;gaxlec;leckey;r&a consulting,coherence;evidence os;profile;research;technical report;validation,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,121,Aureon_whitepaper_part.pdf,.pdf,37591,2026-07-04T22:54:17.798590+01:00,cf4878118db718965ccb2756c1e8a65bf7cc56062a3e5d9aa073855cd3a8f679,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\publication_and_outreach\Downloads\Aureon_whitepaper_part.pdf,aureon;aureon institute;gary;gary leckey;leckey,coherence;framework;harmonic;hnc;paper;publication;research;whitepaper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,121,PEFCphiS_Leckey.pdf,.pdf,105354,2026-07-04T22:54:37.205106+01:00,70c68532f199a8f5ef3a5403b928735dd703c92c1f37837b31edaf60ced7f2de,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\hnc_core_theory\Downloads\PEFCphiS_Leckey.pdf,aureon;aureon institute;gary;gary anthony leckey;leckey;r&a consulting,architecture;coherence;empirical;framework;harmonic;hnc;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,120,HNC_VERIFICATION_AUDIT_v2_2026-04-07.md,.md,40119,2026-04-08T20:44:34.886648+01:00,4e888d7a1213e236b944411ecf78d6667ed285842d2a6c83f20ee0d4575c6b4c,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\validation_and_evidence\AureonResearch\05_Validation_Verification\HNC_VERIFICATION_AUDIT_v2_2026-04-07.md,aureon;aureon institute;gary;gary anthony leckey;leckey;r&a consulting,audit;framework;harmonic;hnc;research;validation;verification,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,119,dynamic_systems_coherence.md,.md,19216,2026-07-04T23:15:10.340419+01:00,a58b990fc9cd7068c4882c845d17b43d021f96cb14ee8f034159abe0d04f2aa6,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\hnc_core_theory\Downloads\extracted\dynamic_systems_coherence.md,aureon;gary;gary leckey;leckey;r&a consulting,architecture;coherence;empirical;hnc;paper;research;thesis;whitepaper,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
P0,gary_profile_and_public_metadata,119,epas_unified_architecture.md,.md,40857,2026-07-04T23:15:12.652464+01:00,cf818df07ab18fd22b17c9139e48c870ebce0520147986ed9975e8ad3f54a38e,C:\Users\user\Aureon_Work_Hub_20260705\01_LOCAL_RESEARCH_CORPUS\epas_druid_lidar_space\Downloads\extracted\epas_unified_architecture.md,aureon;aureon institute;gary;gary leckey;leckey;r&a consulting,architecture;coherence;druid;epas;lidar;lumina;research,"Use as Gary/Aureon local metadata or research-output evidence only; do not present as independent validation, finance, legal, credential, partner, or award evidence without separate source checks."
