"Collection","SourcePath","HubPath","Name","Extension","Length","LastWriteTime"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\CHIRP_BUS_INTEGRATION_STATUS.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\CHIRP_BUS_INTEGRATION_STATUS.md","CHIRP_BUS_INTEGRATION_STATUS.md",".md","6550","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\CLAIMS_AND_EVIDENCE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\CLAIMS_AND_EVIDENCE.md","CLAIMS_AND_EVIDENCE.md",".md","9736","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\CODE_OF_CONDUCT.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\CODE_OF_CONDUCT.md","CODE_OF_CONDUCT.md",".md","564","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\COMPLETE_LIBERATION_PROTOCOL.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\COMPLETE_LIBERATION_PROTOCOL.md","COMPLETE_LIBERATION_PROTOCOL.md",".md","17476","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\COMPLETE_PREDICTIVE_SYSTEMS_MAP.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\COMPLETE_PREDICTIVE_SYSTEMS_MAP.md","COMPLETE_PREDICTIVE_SYSTEMS_MAP.md",".md","9225","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\components\README_AURIS_VALIDATOR.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\components\README_AURIS_VALIDATOR.md","README_AURIS_VALIDATOR.md",".md","3316","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\components\README_HARMONIC_NEXUS.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\components\README_HARMONIC_NEXUS.md","README_HARMONIC_NEXUS.md",".md","4720","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\components\README_TEST_VALIDATION.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\components\README_TEST_VALIDATION.md","README_TEST_VALIDATION.md",".md","2123","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\components\README_VALIDATION.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\components\README_VALIDATION.md","README_VALIDATION.md",".md","3648","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\CONTRIBUTING.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\CONTRIBUTING.md","CONTRIBUTING.md",".md","3138","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\DASHBOARD_GUIDE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\DASHBOARD_GUIDE.md","DASHBOARD_GUIDE.md",".md","12573","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\DASHBOARD_INTEGRATION_GUIDE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\DASHBOARD_INTEGRATION_GUIDE.md","DASHBOARD_INTEGRATION_GUIDE.md",".md","16626","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\DASHBOARD_VALIDATION_REPORT.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\DASHBOARD_VALIDATION_REPORT.md","DASHBOARD_VALIDATION_REPORT.md",".md","4670","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\RUN_ORCA_WITH_UNIFIED_DASHBOARD.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\RUN_ORCA_WITH_UNIFIED_DASHBOARD.md","RUN_ORCA_WITH_UNIFIED_DASHBOARD.md",".md","17679","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\UNIFIED_DASHBOARD_QUICKSTART.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\dashboards\UNIFIED_DASHBOARD_QUICKSTART.md","UNIFIED_DASHBOARD_QUICKSTART.md",".md","8508","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\de440_final_analysis.txt","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\de440_final_analysis.txt","de440_final_analysis.txt",".txt","383","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DEPLOY.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DEPLOY.md","DEPLOY.md",".md","4866","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DEPLOY_INSTRUCTIONS.txt","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DEPLOY_INSTRUCTIONS.txt","DEPLOY_INSTRUCTIONS.txt",".txt","8016","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DEPLOYMENT_GUIDE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DEPLOYMENT_GUIDE.md","DEPLOYMENT_GUIDE.md",".md","3673","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITAL_OCEAN_DEPLOY.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITAL_OCEAN_DEPLOY.md","DIGITAL_OCEAN_DEPLOY.md",".md","5352","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITAL_OCEAN_DEPLOYMENT.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITAL_OCEAN_DEPLOYMENT.md","DIGITAL_OCEAN_DEPLOYMENT.md",".md","8355","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITAL_OCEAN_MASTER_GUIDE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITAL_OCEAN_MASTER_GUIDE.md","DIGITAL_OCEAN_MASTER_GUIDE.md",".md","4712","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITALOCEAN_DEPLOY.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITALOCEAN_DEPLOY.md","DIGITALOCEAN_DEPLOY.md",".md","6935","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITALOCEAN_DEPLOYMENT.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITALOCEAN_DEPLOYMENT.md","DIGITALOCEAN_DEPLOYMENT.md",".md","8521","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITALOCEAN_NO_DATA_FIX.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\DIGITALOCEAN_NO_DATA_FIX.md","DIGITALOCEAN_NO_DATA_FIX.md",".md","7008","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\QUICKSTART_DIGITALOCEAN.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\QUICKSTART_DIGITALOCEAN.md","QUICKSTART_DIGITALOCEAN.md",".md","7930","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\QUICKSTART-DEPLOY.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\QUICKSTART-DEPLOY.md","QUICKSTART-DEPLOY.md",".md","3499","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\README_RUN_FOREVER.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\README_RUN_FOREVER.md","README_RUN_FOREVER.md",".md","1160","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\deployment\TIER_DEPLOYMENT_AUDIT.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\deployment\TIER_DEPLOYMENT_AUDIT.md","TIER_DEPLOYMENT_AUDIT.md",".md","10873","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\FLAMEBORN_INTEGRATION.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\FLAMEBORN_INTEGRATION.md","FLAMEBORN_INTEGRATION.md",".md","8726","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\FULL_MARKET_EXPANSION.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\FULL_MARKET_EXPANSION.md","FULL_MARKET_EXPANSION.md",".md","1767","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\GARYS_MESSAGE_TO_QUEEN.txt","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\GARYS_MESSAGE_TO_QUEEN.txt","GARYS_MESSAGE_TO_QUEEN.txt",".txt","4013","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\GRAND_BIG_WHEEL_IMPLEMENTATION.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\GRAND_BIG_WHEEL_IMPLEMENTATION.md","GRAND_BIG_WHEEL_IMPLEMENTATION.md",".md","21127","03/07/2026 20:51:10"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\GRAND_BIG_WHEEL_MISSION_COMPLETE.txt","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\GRAND_BIG_WHEEL_MISSION_COMPLETE.txt","GRAND_BIG_WHEEL_MISSION_COMPLETE.txt",".txt","16934","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\GREEN_OLIVE_EXPANSION_COMPLETE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\GREEN_OLIVE_EXPANSION_COMPLETE.md","GREEN_OLIVE_EXPANSION_COMPLETE.md",".md","8692","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\AUREON_HARMONIC_ALPHABET_EXPANSION.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\AUREON_HARMONIC_ALPHABET_EXPANSION.md","AUREON_HARMONIC_ALPHABET_EXPANSION.md",".md","12020","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\AUREON_UNIFIED_STARTUP.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\AUREON_UNIFIED_STARTUP.md","AUREON_UNIFIED_STARTUP.md",".md","11834","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\AUTOMATED_HUNT_SETUP.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\AUTOMATED_HUNT_SETUP.md","AUTOMATED_HUNT_SETUP.md",".md","6974","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\BROKER_TEMPO_GUIDE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\BROKER_TEMPO_GUIDE.md","BROKER_TEMPO_GUIDE.md",".md","24689","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\CELTIC_WARFARE_GUIDE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\CELTIC_WARFARE_GUIDE.md","CELTIC_WARFARE_GUIDE.md",".md","10838","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\COHERENCE_ENGINE_SETUP.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\COHERENCE_ENGINE_SETUP.md","COHERENCE_ENGINE_SETUP.md",".md","1197","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\COMPLETE_WHALE_PROFILING_SYSTEM.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\COMPLETE_WHALE_PROFILING_SYSTEM.md","COMPLETE_WHALE_PROFILING_SYSTEM.md",".md","19087","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\DIMENSIONAL_DRIFT_CORRECTION.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\DIMENSIONAL_DRIFT_CORRECTION.md","DIMENSIONAL_DRIFT_CORRECTION.md",".md","9612","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\DUCK_SAUCE_ENHANCEMENTS.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\DUCK_SAUCE_ENHANCEMENTS.md","DUCK_SAUCE_ENHANCEMENTS.md",".md","3606","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\EPHEMERIS_PIPELINE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\EPHEMERIS_PIPELINE.md","EPHEMERIS_PIPELINE.md",".md","974","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\ETA_VERIFICATION_SYSTEM.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\ETA_VERIFICATION_SYSTEM.md","ETA_VERIFICATION_SYSTEM.md",".md","9016","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\FIRM_CATALOG_QUICKSTART.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\FIRM_CATALOG_QUICKSTART.md","FIRM_CATALOG_QUICKSTART.md",".md","12760","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\FIRM_INTELLIGENCE_CATALOG.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\FIRM_INTELLIGENCE_CATALOG.md","FIRM_INTELLIGENCE_CATALOG.md",".md","19457","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\HARMONIC_TRINITY_SYSTEM.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\HARMONIC_TRINITY_SYSTEM.md","HARMONIC_TRINITY_SYSTEM.md",".md","19681","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\IMPERIAL_QUICK_START.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\IMPERIAL_QUICK_START.md","IMPERIAL_QUICK_START.md",".md","6590","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\PRIMELINES_IDENTITY.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\PRIMELINES_IDENTITY.md","PRIMELINES_IDENTITY.md",".md","9838","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\PRIMELINES_PROTOCOL_GATEWAY.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\PRIMELINES_PROTOCOL_GATEWAY.md","PRIMELINES_PROTOCOL_GATEWAY.md",".md","11835","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\QUANTUM_TELESCOPE_GUIDE.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\QUANTUM_TELESCOPE_GUIDE.md","QUANTUM_TELESCOPE_GUIDE.md",".md","2653","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\RISING_STAR_INDEX.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\RISING_STAR_INDEX.md","RISING_STAR_INDEX.md",".md","8446","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\rising_star_war_room_integration.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\rising_star_war_room_integration.md","rising_star_war_room_integration.md",".md","6919","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\RISING_STAR_WINNING_SYSTEM.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\RISING_STAR_WINNING_SYSTEM.md","RISING_STAR_WINNING_SYSTEM.md",".md","9498","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\STREET_LEVEL_LOCATION_TRACKING.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\STREET_LEVEL_LOCATION_TRACKING.md","STREET_LEVEL_LOCATION_TRACKING.md",".md","14728","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\TEMPORAL_LADDER_HIVE_MIND.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\TEMPORAL_LADDER_HIVE_MIND.md","TEMPORAL_LADDER_HIVE_MIND.md",".md","7291","03/07/2026 20:51:11"
"kimi_openclaw_workspace_research","C:\Users\user\.kimi_openclaw\workspace\aureon-trading\docs\guides\TEMPORAL_QBIT_ROUTING.md","C:\Users\user\Aureon_Work_Hub_20260705\06_LOCAL_DELTA_IMPORTS_20260705\.kimi_openclaw\workspace\aureon-trading\docs\guides\TEMPORAL_QBIT_ROUTING.md","TEMPORAL_QBIT_ROUTING.md",".md","7550","03/07/2026 20:51:11"
